id,title,price,release_date,quantity,description,key_search,idPublisher
3086,DEFORME ACTION FIGURE FAIDOLL VOL.2 THE IDOLM@STER CINDERELLA GIRLS GEKIJOU MAYU SAKUMA SWIMSUIT VER,1950000,5/2021,5," Giá cập nhật tháng 12/2020 : 1.950.000đ, Deforme Action Figure FaiDoll Vol.2 THE IDOLM@STER Cinderella Girls Gekijou Mayu Sakuma Swimsuit Ver, Nhân vật : Mayu Sakuma, Series :  THE IDOLM@STER, Hãng sản xuất : Emontoys, Kích thước : 13cm , Phát hành : cuối tháng 5/2021, Emontoys THE IDOLM@STER Cinderella Girls THE IDOLM@STER Deforme Action Figure Swimsuit Ver FaiDoll Vol.2 FaiDoll Mayu Sakuma ","  12/2020  1.950.000d, Deforme Action Figure FaiDoll Vol.2 THE IDOLM@STER Cinderella Girls Gekijou Mayu Sakuma Swimsuit Ver,   Mayu Sakuma,    THE IDOLM@STER,   Emontoys,   13cm ,   cuói tháng 5/2021, Emontoys THE IDOLM@STER Cinderella Girls THE IDOLM@STER Deforme Action Figure Swimsuit Ver FaiDoll Vol.2 FaiDoll Mayu Sakuma ",44
3087,NENDOROID THE NIGHTMARE BEFORE CHRISTMAS SALLY,1950000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.950.000đ, Nendoroid The Nightmare Before Christmas Sally, Nhân vật : Sally, Series : The Nightmare Before Christmas , Disney, Hãng sản xuất : Good Smile Company, Kích thước : 13cm , Phát hành : 7/2021, Good Smile Company Disney The Nightmare Before Christmas Nendoroid Sally ","  12/2020  1.950.000d, Nendoroid The Nightmare Before Christmas Sally,   Sally,   The Nightmare Before Christmas , Disney,   Good Smile Company,   13cm ,   7/2021, Good Smile Company Disney The Nightmare Before Christmas Nendoroid Sally ",3
3088,NENDOROID THE NIGHTMARE BEFORE CHRISTMAS JACK SKELLINGTON SANDY CLAWS VER,2000000,8/2021,5," Giá cập nhật tháng 12/2020 : 2.000.000đ, Nendoroid The Nightmare Before Christmas Jack Skellington Sandy Claws Ver, Nhân vật : Jack Skellington , Zero , Sandy Claws, Series : The Nightmare Before Christmas , Disney, Hãng sản xuất : Good Smile Company, Kích thước : 13cm , Phát hành : 8/2021, Jack Skellington Good Smile Company Disney The Nightmare Before Christmas Sandy Claws Zero Nendoroid ","  12/2020  2.000.000d, Nendoroid The Nightmare Before Christmas Jack Skellington Sandy Claws Ver,   Jack Skellington , Zero , Sandy Claws,   The Nightmare Before Christmas , Disney,   Good Smile Company,   13cm ,   8/2021, Jack Skellington Good Smile Company Disney The Nightmare Before Christmas Sandy Claws Zero Nendoroid ",3
3089,NENDOROID ONMYOJI OTAKEMARU,2180000,8/2021,5," Giá cập nhật tháng 12/2020 : 2.180.000đ, Nendoroid Onmyoji Otakemaru, Nhân vật : Otakemaru, Series : Onmyoji, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 11cm , Phát hành : 8/2021, Good Smile Arts Shanghai Nendoroid Onmyoji Otakemaru ","  12/2020  2.180.000d, Nendoroid Onmyoji Otakemaru,   Otakemaru,   Onmyoji,   Good Smile Arts Shanghai,   11cm ,   8/2021, Good Smile Arts Shanghai Nendoroid Onmyoji Otakemaru ",40
3090,NENDOROID SPIDER-MAN: INTO THE SPIDER-VERSE PENI PARKER INTO THE SPIDER-VERSE VER. DX,2700000,7/2021,5," Giá cập nhật tháng 12/2020 : 2.700.000đ, Nendoroid Spider-Man: Into the Spider-Verse Peni Parker Into the Spider-Verse Ver. DX, Nhân vật : Peni Parker, Series :  Spider-Man: Into the Spider-Verse , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 9.5cm , Phát hành : 7/2021, DX Good Smile Company Spider-Man Into the Spider-Verse Peni Parker Spider-Man: Into the Spider-Verse Marvel Comics Nendoroid ","  12/2020  2.700.000d, Nendoroid Spider-Man Into the Spider-Verse Peni Parker Into the Spider-Verse Ver. DX,   Peni Parker,    Spider-Man Into the Spider-Verse , Marvel Comics,   Good Smile Company,   9.5cm ,   7/2021, DX Good Smile Company Spider-Man Into the Spider-Verse Peni Parker Spider-Man Into the Spider-Verse Marvel Comics Nendoroid ",3
3091,NENDOROID SPIDER-MAN: INTO THE SPIDER-VERSE PENI PARKER INTO THE SPIDER-VERSE VER,1750000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.750.000đ, Nendoroid Spider-Man: Into the Spider-Verse Peni Parker Into the Spider-Verse Ver, Nhân vật : Peni Parker, Series :  Spider-Man: Into the Spider-Verse , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 9.5cm , Phát hành : 7/2021, Spider-Man Into the Spider-Verse Peni Parker Good Smile Company Marvel Comics Nendoroid ","  12/2020  1.750.000d, Nendoroid Spider-Man Into the Spider-Verse Peni Parker Into the Spider-Verse Ver,   Peni Parker,    Spider-Man Into the Spider-Verse , Marvel Comics,   Good Smile Company,   9.5cm ,   7/2021, Spider-Man Into the Spider-Verse Peni Parker Good Smile Company Marvel Comics Nendoroid ",3
3092,NENDOROID INTERSPECIES REVIEWERS CRIMVAEL,2050000,5/2021,5," Giá cập nhật tháng 12/2020 : 2.050.000đ, Nendoroid Interspecies Reviewers Crimvael, Nhân vật : Crimvae, Series :  Interspecies Reviewers (Ishuzoku Reviewers), Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 5/2021, Nendoroid Crimvael Interspecies Reviewers Good Smile Company Ishuzoku Reviewers ","  12/2020  2.050.000d, Nendoroid Interspecies Reviewers Crimvael,   Crimvae,    Interspecies Reviewers (Ishuzoku Reviewers),   Good Smile Company,   10cm ,   5/2021, Nendoroid Crimvael Interspecies Reviewers Good Smile Company Ishuzoku Reviewers ",3
3093,NENDOROID NARUTO SHIPPUDEN MINATO NAMIKAZE,2150000,8/2021,5," Giá cập nhật tháng 12/2020 : 2.150.000đ, Nendoroid NARUTO Shippuden Minato Namikaze, Nhân vật : Minato Namikaze(4th Hokage), Series :  NARUTO Shippuden, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, Nendoroid NARUTO Shippuden Good Smile Company Minato Namikaze 4th Hokage ","  12/2020  2.150.000d, Nendoroid NARUTO Shippuden Minato Namikaze,   Minato Namikaze(4th Hokage),    NARUTO Shippuden,   Good Smile Company,   10cm ,   8/2021, Nendoroid NARUTO Shippuden Good Smile Company Minato Namikaze 4th Hokage ",3
3094,NENDOROID FATE/GRAND ORDER ASSASSIN/JACK THE RIPPER,1800000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.800.000đ, Nendoroid Fate/Grand Order Assassin/Jack the Ripper, Nhân vật : Jack the Ripper(Assassin/Assassin of Black), Series : Fate/Grand Order, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Good Smile Company Assassin ""Fate"" Series Jack the Ripper Fate Fate/Grand Order Assassin of Black Nendoroid ","  11/2020  1.800.000d, Nendoroid Fate/Grand Order Assassin/Jack the Ripper,   Jack the Ripper(Assassin/Assassin of Black),   Fate/Grand Order,   Good Smile Company,   10cm ,   6/2021, Good Smile Company Assassin ""Fate""  Jack the Ripper Fate Fate/Grand Order Assassin of Black Nendoroid ",3
3095,NENDOROID ARKNIGHTS EYJAFJALLA,1680000,8/2021,5," Giá cập nhật tháng 11/2020 : 1.680.000đ, Nendoroid Arknights Eyjafjalla, Nhân vật : Eyjafjalla, Series : Arknights, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 8/2021, Eyjafjalla Nendoroid Good Smile Arts Shanghai Arknights ","  11/2020  1.680.000d, Nendoroid Arknights Eyjafjalla,   Eyjafjalla,   Arknights,   Good Smile Arts Shanghai,   10cm ,   8/2021, Eyjafjalla Nendoroid Good Smile Arts Shanghai Arknights ",40
3096,NENDOROID BLACK WIDOW BLACK WIDOW VER. DX,2580000,6/2021,5," Giá cập nhật tháng 11/2020 : 2.580.000đ, Nendoroid Black Widow Black Widow Ver. DX, Nhân vật : Black Widow(Natalia Romanova/Natasha Romanoff), Series :  Black Widow , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Good Smile Company Black Widow Natasha Romanoff Natalia Romanova Marvel Comics Nendoroid DX ","  11/2020  2.580.000d, Nendoroid Black Widow Black Widow Ver. DX,   Black Widow(Natalia Romanova/Natasha Romanoff),    Black Widow , Marvel Comics,   Good Smile Company,   10cm ,   6/2021, Good Smile Company Black Widow Natasha Romanoff Natalia Romanova Marvel Comics Nendoroid DX ",3
3097,NENDOROID BLACK WIDOW BLACK WIDOW VER,1550000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.550.000đ, Nendoroid Black Widow Black Widow Ver, Nhân vật : Black Widow(Natalia Romanova/Natasha Romanoff), Series :  Black Widow , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Black Widow Good Smile Company Natasha Romanoff Marvel Comics Nendoroid Natalia Romanova ","  11/2020  1.550.000d, Nendoroid Black Widow Black Widow Ver,   Black Widow(Natalia Romanova/Natasha Romanoff),    Black Widow , Marvel Comics,   Good Smile Company,   10cm ,   6/2021, Black Widow Good Smile Company Natasha Romanoff Marvel Comics Nendoroid Natalia Romanova ",3
3098,NENDOROID PUNISHING: GRAY RAVEN LUCIA: CRIMSON ABYSS,1850000,9/2021,5," Giá cập nhật tháng 11/2020 : 1.850.000đ, Nendoroid Punishing: Gray Raven Lucia: Crimson Abyss, Nhân vật : Lucia, Series :  Punishing: Gray Raven, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 9/2021, Crimson Abyss Good Smile Arts Shanghai Lucia Nendoroid Punishing: Gray Raven ","  11/2020  1.850.000d, Nendoroid Punishing Gray Raven Lucia Crimson Abyss,   Lucia,    Punishing Gray Raven,   Good Smile Arts Shanghai,   10cm ,   9/2021, Crimson Abyss Good Smile Arts Shanghai Lucia Nendoroid Punishing Gray Raven ",40
3099,NENDOROID JUJUTSU KAISEN MEGUMI FUSHIGURO,2000000,5/2021,5," Giá cập nhật tháng 3/2021 : 2.000.000đ, Giá cập nhật tháng 11/2020 : 1.880.000đ, Nendoroid Jujutsu Kaisen Megumi Fushiguro, Nhân vật : Megumi Fushiguro, Series :  Jujutsu Kaisen, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 5/2021, Jujutsu Kaisen Megumi Fushiguro Good Smile Company Nendoroid ","  3/2021  2.000.000d,  11/2020  1.880.000d, Nendoroid Jujutsu Kaisen Megumi Fushiguro,   Megumi Fushiguro,    Jujutsu Kaisen,   Good Smile Company,   10cm ,   5/2021, Jujutsu Kaisen Megumi Fushiguro Good Smile Company Nendoroid ",3
3100,NENDOROID THE PROMISED NEVERLAND NORMAN,2580000,6/2021,5," Giá cập nhật tháng 5/2021 : 2.580.000đ, Giá cập nhật tháng 11/2020 : 1.520.000đ, Nendoroid The Promised Neverland Norman, Nhân vật : Norman, Series :  The Promised Neverland , Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Norman Good Smile Company Nendoroid The Promised Neverland ","  5/2021  2.580.000d,  11/2020  1.520.000d, Nendoroid The Promised Neverland Norman,   Norman,    The Promised Neverland ,   Good Smile Company,   10cm ,   6/2021, Norman Good Smile Company Nendoroid The Promised Neverland ",3
3101,NENDOROID THE LEGEND OF HEI WUXIAN,1550000,5/2021,5," Giá cập nhật tháng 11/2020 : 1.550.000đ, Nendoroid The Legend of Hei Wuxian, Nhân vật : Wuxian, Series :  The Legend of Hei, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 5/2021, Nendoroid Wuxian Good Smile Arts Shanghai The Legend of Hei ","  11/2020  1.550.000d, Nendoroid The Legend of Hei Wuxian,   Wuxian,    The Legend of Hei,   Good Smile Arts Shanghai,   10cm ,   5/2021, Nendoroid Wuxian Good Smile Arts Shanghai The Legend of Hei ",40
3102,NENDOROID MONSTER HUNTER WORLD: ICEBORNE FEMALE HUNTER ZINOGRE ALPHA ARMOR VER. DX,2280000,6/2021,5," Giá cập nhật tháng 11/2020 : 2.280.000đ, Nendoroid Monster Hunter World: Iceborne Female Hunter Zinogre Alpha Armor Ver. DX, Nhân vật : Female Hunter, Series :  Monster Hunter, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Good Smile Company DX Zinogre Alpha Iceborne Female Hunter Armor Monster Hunter Nendoroid ","  11/2020  2.280.000d, Nendoroid Monster Hunter World Iceborne Female Hunter Zinogre Alpha Armor Ver. DX,   Female Hunter,    Monster Hunter,   Good Smile Company,   10cm ,   6/2021, Good Smile Company DX Zinogre Alpha Iceborne Female Hunter Armor Monster Hunter Nendoroid ",3
3103,NENDOROID INUYASHA SESSHOMARU,1620000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.620.000đ, Nendoroid InuYasha Sesshomaru, Nhân vật : Sesshomaru, Series : InuYasha, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Good Smile Company Nendoroid InuYasha Sesshomaru ","  11/2020  1.620.000d, Nendoroid InuYasha Sesshomaru,   Sesshomaru,   InuYasha,   Good Smile Company,   10cm ,   6/2021, Good Smile Company Nendoroid InuYasha Sesshomaru ",3
3104,NENDOROID KUMA KUMA KUMA BEAR YUNA,1800000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.800.000đ, Nendoroid Kuma Kuma Kuma Bear Yuna, Nhân vật : Yuna, Series :  Kuma Kuma Kuma Bear, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Nendoroid Yuna Good Smile Company Kuma Kuma Kuma Bear ","  11/2020  1.800.000d, Nendoroid Kuma Kuma Kuma Bear Yuna,   Yuna,    Kuma Kuma Kuma Bear,   Good Smile Company,   10cm ,   6/2021, Nendoroid Yuna Good Smile Company Kuma Kuma Kuma Bear ",3
3105,NENDOROID ASSAULT LILY BOUQUET RIRI HITOTSUYANAGI,1680000,4/2021,5," Giá cập nhật tháng 11/2020 : 1.680.000đ, Nendoroid Assault Lily BOUQUET Riri Hitotsuyanagi, Nhân vật : Riri Hitotsuyanagi, Series :  Assault Lily, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 4/2021, Riri Hitotsuyanagi Assault Lily Nendoroid Good Smile Company BOUQUET ","  11/2020  1.680.000d, Nendoroid Assault Lily BOUQUET Riri Hitotsuyanagi,   Riri Hitotsuyanagi,    Assault Lily,   Good Smile Company,   10cm ,   4/2021, Riri Hitotsuyanagi Assault Lily Nendoroid Good Smile Company BOUQUET ",3
3106,NENDOROID LOVE & PRODUCER -EVOL X LOVE- ZEYAN LI DEMON LORD VER,1820000,7/2021,5," Giá cập nhật tháng 11/2020 : 1.820.000đ, Nendoroid Love & Producer -EVOL x LOVE- Zeyan Li Demon Lord Ver, Nhân vật : Zen, Series :  Love & Producer -EVOL x LOVE-, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 7/2021, Good Smile Arts Shanghai Demon Lord Love & Producer Zen Love & Producer -EVOL x LOVE- Nendoroid Zeyan Li ","  11/2020  1.820.000d, Nendoroid Love & Producer -EVOL x LOVE- Zeyan Li Demon Lord Ver,   Zen,    Love & Producer -EVOL x LOVE-,   Good Smile Arts Shanghai,   10cm ,   7/2021, Good Smile Arts Shanghai Demon Lord Love & Producer Zen Love & Producer -EVOL x LOVE- Nendoroid Zeyan Li ",40
3107,"NENDOROID MOVIE ""FATE/GRAND ORDER -DIVINE REALM OF THE ROUND TABLE: CAMELOT-"" BEDIVERE",1600000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.600.000đ, Nendoroid Movie ""Fate/Grand Order -Divine Realm of the Round Table: Camelot-"" Bedivere, Nhân vật : Bedivere(Saber), Series :  Fate/Grand Order, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Divine Realm of the Round Table: Camelot Nendoroid Saber Bedivere Good Smile Company Fate Fate/Grand Order ","  11/2020  1.600.000d, Nendoroid Movie ""Fate/Grand Order -Divine Realm of the Round Table Camelot-"" Bedivere,   Bedivere(Saber),    Fate/Grand Order,   Good Smile Company,   10cm ,   6/2021, Divine Realm of the Round Table Camelot Nendoroid Saber Bedivere Good Smile Company Fate Fate/Grand Order ",3
3108,NENDOROID FATE/GRAND ORDER ASSASSIN/SHUTEN DOUJI,1950000,6/2021,5," Giá cập nhật tháng 11/2020 : 1.950.000đ, Nendoroid Fate/Grand Order Assassin/Shuten Douji, Nhân vật : Shuten Douji(Assassin/Caster), Series :  Fate/Grand Order, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Assassin Shuten Douji Nendoroid Good Smile Company Fate Fate/Grand Order Caster ","  11/2020  1.950.000d, Nendoroid Fate/Grand Order Assassin/Shuten Douji,   Shuten Douji(Assassin/Caster),    Fate/Grand Order,   Good Smile Company,   10cm ,   6/2021, Assassin Shuten Douji Nendoroid Good Smile Company Fate Fate/Grand Order Caster ",3
3109,DESKTOP ARMY ALICE GEAR AEGIS SHITARA KANESHIYA TENKI,2220000,3/2021,5," Giá cập nhật tháng 11/2020 : 2.220.000đ, Desktop Army Alice Gear Aegis Shitara Kaneshiya Tenki, Nhân vật : Shitara Kaneshiya, Series :  Alice Gear Aegis, Hãng sản xuất : MegaHouse, Kích thước : 14cm , Phát hành : cuối tháng 3/2021, Shitara Kaneshiya Tenki MegaHouse Desktop Army Alice Gear Aegis ","  11/2020  2.220.000d, Desktop Army Alice Gear Aegis Shitara Kaneshiya Tenki,   Shitara Kaneshiya,    Alice Gear Aegis,   MegaHouse,   14cm ,   cuoi thang 3/2021, Shitara Kaneshiya Tenki MegaHouse Desktop Army Alice Gear Aegis ",28
3110,DESKTOP ARMY B-121 [FS]S SYLPHY II (4 SEASONS) 4PACK BOX,1680000,4/2021,5," Giá cập nhật tháng 11/2020 : 1.680.000đ, Desktop Army B-121 [FS]s Sylphy II (4 Seasons) 4Pack BOX, Series :  Desktop Army, Hãng sản xuất : MegaHouse, Kích thước : 8cm , Phát hành : cuối tháng 4/2021, FS 4Pack BOX MegaHouse Sylphy II Desktop Army 4 Seasons B-121 ","  11/2020  1.680.000d, Desktop Army B-121 [FS]s Sylphy II (4 Seasons) 4Pack BOX,    Desktop Army,   MegaHouse,   8cm ,   cuoi thang 4/2021, FS 4Pack BOX MegaHouse Sylphy II Desktop Army 4 Seasons B-121 ",28
3111,NENDOROID FANTASIA MICKEY MOUSE FANTASIA VER,1700000,6/2021,5," Giá cập nhật tháng 10/2020 : 1.700.000đ, Nendoroid Fantasia Mickey Mouse Fantasia Ver, Nhân vật : Mickey Mouse, Series :  Mickey Mouse , Disney , Fantasia , Hãng sản xuất : Good Smile Company, Kích thước : 13cm , Phát hành : 6/2021, Good Smile Company Fantasia Disney Nendoroid Mickey Mouse ","  10/2020  1.700.000d, Nendoroid Fantasia Mickey Mouse Fantasia Ver,   Mickey Mouse,    Mickey Mouse , Disney , Fantasia ,   Good Smile Company,   13cm ,   6/2021, Good Smile Company Fantasia Disney Nendoroid Mickey Mouse ",3
3112,NENDOROID AVENGERS: ENDGAME IRON SPIDER ENDGAME VER. DX,2450000,6/2021,5," Giá cập nhật tháng 10/2020 : 2.450.000đ, Nendoroid Avengers: Endgame Iron Spider Endgame Ver. DX, Nhân vật : Spider-Man(Peter Parker), Series :  Avengers: Endgame , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Nendoroid Marvel Comics Iron Spider Avengers: Endgame Peter Parker DX Endgame Ver Good Smile Company ","  10/2020  2.450.000d, Nendoroid Avengers Endgame Iron Spider Endgame Ver. DX,   Spider-Man(Peter Parker),    Avengers Endgame , Marvel Comics,   Good Smile Company,   10cm ,   6/2021, Nendoroid Marvel Comics Iron Spider Avengers Endgame Peter Parker DX Endgame Ver Good Smile Company ",3
3113,NENDOROID SPIDER-MAN: INTO THE SPIDER-VERSE PETER PARKER SPIDER-VERSE VER. DX,2450000,5/2021,5," Giá cập nhật tháng 10/2020 : 2.450.000đ, Nendoroid Spider-Man: Into the Spider-Verse Peter Parker Spider-Verse Ver. DX, Nhân vật : Spider-Man(Peter Parker), Series :  Spider-Man: Into the Spider-Verse , Marvel Comics, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 5/2021, Peter Parker Good Smile Company DX Spider-Man Marvel Comics Into the Spider Nendoroid Into the Spider-Verse ","  10/2020  2.450.000d, Nendoroid Spider-Man Into the Spider-Verse Peter Parker Spider-Verse Ver. DX,   Spider-Man(Peter Parker),    Spider-Man Into the Spider-Verse , Marvel Comics,   Good Smile Company,   10cm ,   5/2021, Peter Parker Good Smile Company DX Spider-Man Marvel Comics Into the Spider Nendoroid Into the Spider-Verse ",3
3114,NENDOROID CRASH BANDICOOT 4: IT'S ABOUT TIME CRASH BANDICOOT,2280000,6/2021,5," Giá cập nhật tháng 10/2020 : 2.280.000đ, Nendoroid Crash Bandicoot 4: It's About Time Crash Bandicoot, Nhân vật : Crash Bandicoot, Series :  Crash Bandicoot, Hãng sản xuất : Good Smile Company, Kích thước : 12cm , Phát hành : 6/2021, Crash Bandicoot 4 It's About Time Crash Bandicoot Good Smile Company Nendoroid ","  10/2020  2.280.000d, Nendoroid Crash Bandicoot 4 It's About Time Crash Bandicoot,   Crash Bandicoot,    Crash Bandicoot,   Good Smile Company,   12cm ,   6/2021, Crash Bandicoot 4 It's About Time Crash Bandicoot Good Smile Company Nendoroid ",3
3115,"NENDOROID TV ANIME ""JOJO'S BIZARRE ADVENTURE"" JOSEPH JOESTAR",1680000,4/2021,5," Giá cập nhật tháng 10/2020 : 1.680.000đ, Nendoroid TV Anime ""JoJo's Bizarre Adventure"" Joseph Joestar, Nhân vật : Joseph Joestar, Series : JoJo's Bizarre Adventure, Hãng sản xuất : Medicos Entertainment, Kích thước : 10cm , Phát hành : 4/2021, JoJo's Bizarre Adventure Medicos Entertainment TV Anime Nendoroid Joseph Joestar ","  10/2020  1.680.000d, Nendoroid TV Anime ""JoJo's Bizarre Adventure"" Joseph Joestar,   Joseph Joestar,   JoJo's Bizarre Adventure,   Medicos Entertainment,   10cm ,   4/2021, JoJo's Bizarre Adventure Medicos Entertainment TV Anime Nendoroid Joseph Joestar ",5
3116,NENDOROID IDENTITY V MERCENARY,1880000,5/2021,5," Giá cập nhật tháng 10/2020 : 1.880.000đ, Nendoroid Identity V Mercenary, Nhân vật : Mercenary, Series :  Identity V, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 5/2021, Good Smile Company Nendoroid Mercenary Identity V ","  10/2020  1.880.000d, Nendoroid Identity V Mercenary,   Mercenary,    Identity V,   Good Smile Company,   10cm ,   5/2021, Good Smile Company Nendoroid Mercenary Identity V ",3
